OrderID,ProductCode,QuantityOrdered,PriceEach,OrderDate,City,Country,TotalSales
10287,S12_3990,41,69.43,8/30/2004 0:00,Gensve,Switzerland,2846.63
10300,S12_3990,22,76.61,10.04.03 00:00,Frankfurt,Germany,1685.42
10310,S12_3990,49,81.4,10/16/2004 0:00,Koln,Germany,3988.6000000000004
10320,S12_3990,38,73.42,11.03.04 00:00,Lule,Sweden,2789.96
10329,S12_3990,33,100.0,11/15/2004 0:00,NYC,USA,3300.0
10341,S12_3990,36,93.56,11/24/2004 0:00,Salzburg,Austria,3368.16
10363,S12_3990,34,81.62,01.06.05 00:00,Espoo,Finland,2775.08
10377,S12_3990,24,67.83,02.09.05 00:00,Helsinki,Finland,1627.92
10389,S12_3990,36,70.26,03.03.05 00:00,Boras,Sweden,2529.36
10419,S12_3990,34,90.17,5/17/2005 0:00,Salzburg,Austria,3065.78
10104,S12_4473,41,100.0,1/31/2003 0:00,Madrid,Spain,4100.0
10115,S12_4473,46,100.0,04.04.03 00:00,NYC,USA,4600.0
10127,S12_4473,24,100.0,06.03.03 00:00,NYC,USA,2400.0
10141,S12_4473,21,100.0,08.01.03 00:00,Espoo,Finland,2100.0
10151,S12_4473,24,100.0,9/21/2003 0:00,Oulu,Finland,2400.0
10165,S12_4473,48,100.0,10/22/2003 0:00,Singapore,Singapore,4800.0
10175,S12_4473,26,100.0,11.06.03 00:00,London,UK,2600.0
10184,S12_4473,37,100.0,11/14/2003 0:00,Sevilla,Spain,3700.0
10195,S12_4473,49,100.0,11/25/2003 0:00,White Plains,USA,4900.0
10207,S12_4473,34,99.54,12.09.03 00:00,Boston,USA,3384.36
10219,S12_4473,48,100.0,02.10.04 00:00,Brisbane,USA,4800.0
10229,S12_4473,36,100.0,03.11.04 00:00,San Rafael,USA,3600.0
10246,S12_4473,46,100.0,05.05.04 00:00,Madrid,Spain,4600.0
10259,S12_4473,46,100.0,6/15/2004 0:00,Singapore,Singapore,4600.0
10271,S12_4473,31,97.17,7/20/2004 0:00,San Rafael,USA,3012.27
10281,S12_4473,41,100.0,8/19/2004 0:00,Allentown,USA,4100.0
10292,S12_4473,21,100.0,09.08.04 00:00,NYC,USA,2100.0
10305,S12_4473,38,100.0,10/13/2004 0:00,Cambridge,USA,3800.0
10314,S12_4473,45,100.0,10/22/2004 0:00,Aaarhus,Denmark,4500.0
10324,S12_4473,26,58.38,11.05.04 00:00,NYC,USA,1517.88
10336,S12_4473,38,100.0,11/20/2004 0:00,Paris,France,3800.0
10349,S12_4473,48,100.0,12.01.04 00:00,NYC,USA,4800.0
10358,S12_4473,42,64.16,12.10.04 00:00,Madrid,Spain,2694.72
10371,S12_4473,49,35.71,1/23/2005 0:00,San Rafael,USA,1749.79
10382,S12_4473,32,66.58,2/17/2005 0:00,San Rafael,USA,2130.56
10412,S12_4473,54,100.0,05.03.05 00:00,Madrid,Spain,5400.0
10425,S12_4473,33,100.0,5/31/2005 0:00,Nantes,France,3300.0
10108,S12_4675,36,100.0,03.03.03 00:00,Makati City,Philippines,3600.0
10122,S12_4675,20,100.0,05.08.03 00:00,Marseille,France,2000.0
10135,S12_4675,29,97.89,07.02.03 00:00,San Rafael,USA,2838.81
10147,S12_4675,33,97.89,09.05.03 00:00,Brickhaven,USA,3230.37
10160,S12_4675,50,100.0,10.11.03 00:00,Los Angeles,USA,5000.0
10170,S12_4675,41,100.0,11.04.03 00:00,Graz,Austria,4100.0
10181,S12_4675,36,100.0,11.12.03 00:00,Bergen,Norway,3600.0
10192,S12_4675,27,100.0,11/20/2003 0:00,Nashua,USA,2700.0
10203,S12_4675,47,100.0,12.02.03 00:00,Madrid,Spain,4700.0
10212,S12_4675,33,100.0,1/16/2004 0:00,Madrid,Spain,3300.0
10225,S12_4675,21,100.0,2/22/2004 0:00,Gensve,Switzerland,2100.0
10239,S12_4675,21,93.28,04.12.04 00:00,Oulu,Finland,1958.88
10253,S12_4675,41,100.0,06.01.04 00:00,Liverpool,UK,4100.0
10266,S12_4675,40,100.0,07.06.04 00:00,Reggio Emilia,Italy,4000.0
10277,S12_4675,28,100.0,08.04.04 00:00,Singapore,Singapore,2800.0
10287,S12_4675,23,100.0,8/30/2004 0:00,Gensve,Switzerland,2300.0
10300,S12_4675,23,100.0,10.04.03 00:00,Frankfurt,Germany,2300.0
10310,S12_4675,25,100.0,10/16/2004 0:00,Koln,Germany,2500.0
10321,S12_4675,24,100.0,11.04.04 00:00,New Bedford,USA,2400.0
10329,S12_4675,39,64.74,11/15/2004 0:00,NYC,USA,2524.8599999999997
10341,S12_4675,55,75.2,11/24/2004 0:00,Salzburg,Austria,4136.0
10363,S12_4675,46,88.45,01.06.05 00:00,Espoo,Finland,4068.7000000000003
10377,S12_4675,50,100.0,02.09.05 00:00,Helsinki,Finland,5000.0
10389,S12_4675,47,100.0,03.03.05 00:00,Boras,Sweden,4700.0
10405,S12_4675,97,93.28,4/14/2005 0:00,Strasbourg,France,9048.16
10419,S12_4675,32,100.0,5/17/2005 0:00,Salzburg,Austria,3200.0
10103,S18_1097,35,100.0,1/29/2003 0:00,Stavern,Norway,3500.0
10113,S18_1097,49,100.0,3/26/2003 0:00,San Rafael,USA,4900.0
10126,S18_1097,38,100.0,5/28/2003 0:00,Madrid,Spain,3800.0
10140,S18_1097,32,100.0,7/24/2003 0:00,Burlingame,USA,3200.0
10150,S18_1097,34,100.0,9/19/2003 0:00,Singapore,Singapore,3400.0
10164,S18_1097,36,99.17,10/21/2003 0:00,Graz,Austria,3570.12
10174,S18_1097,48,93.34,11.06.03 00:00,South Brisbane,Australia,4480.32
10183,S18_1097,21,96.84,11/13/2003 0:00,Philadelphia,USA,2033.64
10194,S18_1097,21,93.34,11/25/2003 0:00,Lyon,France,1960.14
10206,S18_1097,34,100.0,12.05.03 00:00,Vancouver,Canada,3400.0
10215,S18_1097,46,100.0,1/29/2004 0:00,Burbank,USA,4600.0
10228,S18_1097,32,100.0,03.10.04 00:00,Cambridge,USA,3200.0
10245,S18_1097,29,100.0,05.04.04 00:00,New Haven,USA,2900.0
10258,S18_1097,41,100.0,6/15/2004 0:00,Minato-ku,Japan,4100.0
10270,S18_1097,43,96.84,7/19/2004 0:00,Chatswood,Australia,4164.12
10280,S18_1097,24,100.0,8/17/2004 0:00,Torino,Italy,2400.0
10291,S18_1097,41,100.0,09.08.04 00:00,Boras,Sweden,4100.0
10304,S18_1097,46,98.0,10.11.04 00:00,Versailles,France,4508.0
10312,S18_1097,32,100.0,10/21/2004 0:00,San Rafael,USA,3200.0
10322,S18_1097,22,100.0,11.04.04 00:00,Nashua,USA,2200.0
10333,S18_1097,29,40.25,11/18/2004 0:00,San Francisco,USA,1167.25
10347,S18_1097,42,49.6,11/29/2004 0:00,Melbourne,Australia,2083.2000000000003
10357,S18_1097,39,98.0,12.10.04 00:00,San Rafael,USA,3822.0
10370,S18_1097,27,100.0,1/20/2005 0:00,North Sydney,Australia,2700.0
10381,S18_1097,48,98.0,2/17/2005 0:00,San Francisco,USA,4704.0
10391,S18_1097,29,85.1,03.09.05 00:00,North Sydney,Australia,2467.8999999999996
10411,S18_1097,27,100.0,05.01.05 00:00,Montreal,Canada,2700.0
10424,S18_1097,54,100.0,5/31/2005 0:00,Madrid,Spain,5400.0
10109,S18_1129,26,100.0,03.10.03 00:00,Philadelphia,USA,2600.0
10122,S18_1129,34,100.0,05.08.03 00:00,Marseille,France,3400.0
10136,S18_1129,25,100.0,07.04.03 00:00,Toulouse,France,2500.0
10148,S18_1129,23,100.0,09.11.03 00:00,North Sydney,Australia,2300.0
10161,S18_1129,28,100.0,10/17/2003 0:00,Aaarhus,Denmark,2800.0
10171,S18_1129,35,100.0,11.05.03 00:00,Montreal,Canada,3500.0
10181,S18_1129,44,100.0,11.12.03 00:00,Bergen,Norway,4400.0
10192,S18_1129,22,100.0,11/20/2003 0:00,Nashua,USA,2200.0
10204,S18_1129,42,100.0,12.02.03 00:00,NYC,USA,4200.0
10212,S18_1129,29,100.0,1/16/2004 0:00,Madrid,Spain,2900.0
10225,S18_1129,32,100.0,2/22/2004 0:00,Gensve,Switzerland,3200.0
10240,S18_1129,41,100.0,4/13/2004 0:00,Osaka,Japan,4100.0
10253,S18_1129,26,100.0,06.01.04 00:00,Liverpool,UK,2600.0
10266,S18_1129,21,100.0,07.06.04 00:00,Reggio Emilia,Italy,2100.0
10278,S18_1129,34,100.0,08.06.04 00:00,Las Vegas,USA,3400.0
10287,S18_1129,41,100.0,8/30/2004 0:00,Gensve,Switzerland,4100.0
10301,S18_1129,37,100.0,10.05.03 00:00,Oslo,Norway,3700.0
10310,S18_1129,37,100.0,10/16/2004 0:00,Koln,Germany,3700.0
10321,S18_1129,41,100.0,11.04.04 00:00,New Bedford,USA,4100.0
10331,S18_1129,46,100.0,11/17/2004 0:00,Philadelphia,USA,4600.0
10342,S18_1129,40,100.0,11/24/2004 0:00,Melbourne,Australia,4000.0
10356,S18_1129,43,97.6,12.09.04 00:00,Paris,France,4196.8
10365,S18_1129,30,87.06,01.07.05 00:00,New Bedford,USA,2611.8
10377,S18_1129,35,100.0,02.09.05 00:00,Helsinki,Finland,3500.0
10390,S18_1129,36,93.77,03.04.05 00:00,San Rafael,USA,3375.72
10406,S18_1129,61,100.0,4/15/2005 0:00,Kobenhavn,Denmark,6100.0
10419,S18_1129,38,100.0,5/17/2005 0:00,Salzburg,Austria,3800.0
10102,S18_1342,39,100.0,01.10.03 00:00,NYC,USA,3900.0
10111,S18_1342,33,99.66,3/25/2003 0:00,San Francisco,USA,3288.7799999999997
10125,S18_1342,32,100.0,5/21/2003 0:00,Melbourne,Australia,3200.0
10139,S18_1342,31,100.0,7/16/2003 0:00,Chatswood,Australia,3100.0
10149,S18_1342,50,100.0,09.12.03 00:00,Brisbane,USA,5000.0
10162,S18_1342,48,91.44,10/18/2003 0:00,San Francisco,USA,4389.12
10173,S18_1342,43,100.0,11.05.03 00:00,Bergamo,Italy,4300.0
10182,S18_1342,25,87.33,11.12.03 00:00,San Rafael,USA,2183.25
10193,S18_1342,28,100.0,11/21/2003 0:00,Glen Waverly,Australia,2800.0
10205,S18_1342,36,100.0,12.03.03 00:00,Madrid,Spain,3600.0
10215,S18_1342,27,89.38,1/29/2004 0:00,Burbank,USA,2413.2599999999998
10227,S18_1342,25,100.0,03.02.04 00:00,Lyon,France,2500.0
10244,S18_1342,40,100.0,4/29/2004 0:00,Madrid,Spain,4000.0
10256,S18_1342,34,95.55,06.08.04 00:00,Kobenhavn,Denmark,3248.7
10280,S18_1342,50,100.0,8/17/2004 0:00,Torino,Italy,5000.0
10289,S18_1342,38,100.0,09.03.04 00:00,Bergen,Norway,3800.0
10304,S18_1342,37,95.55,10.11.04 00:00,Versailles,France,3535.35
10312,S18_1342,43,89.38,10/21/2004 0:00,San Rafael,USA,3843.3399999999997
10322,S18_1342,43,86.3,11.04.04 00:00,Nashua,USA,3710.9
10332,S18_1342,46,95.13,11/17/2004 0:00,Manchester,UK,4375.98
10346,S18_1342,42,36.11,11/29/2004 0:00,Las Vegas,USA,1516.62
10356,S18_1342,50,50.18,12.09.04 00:00,Paris,France,2509.0
10369,S18_1342,44,100.0,1/20/2005 0:00,Brickhaven,USA,4400.0
10380,S18_1342,27,93.16,2/16/2005 0:00,Madrid,Spain,2515.3199999999997
10391,S18_1342,35,100.0,03.09.05 00:00,North Sydney,Australia,3500.0
10422,S18_1342,51,95.55,5/30/2005 0:00,Allentown,USA,4873.05
10102,S18_1367,41,50.14,01.10.03 00:00,NYC,USA,2055.7400000000002
10111,S18_1367,48,49.06,3/25/2003 0:00,San Francisco,USA,2354.88
10126,S18_1367,42,54.99,5/28/2003 0:00,Madrid,Spain,2309.58
10139,S18_1367,49,43.13,7/16/2003 0:00,Chatswood,Australia,2113.3700000000003
10149,S18_1367,30,58.22,09.12.03 00:00,Brisbane,USA,1746.6
10162,S18_1367,45,51.21,10/18/2003 0:00,San Francisco,USA,2304.45
10173,S18_1367,48,44.21,11.05.03 00:00,Bergamo,Italy,2122.08
10182,S18_1367,32,54.45,11.12.03 00:00,San Rafael,USA,1742.4
10193,S18_1367,46,53.37,11/21/2003 0:00,Glen Waverly,Australia,2455.02
10205,S18_1367,48,63.61,12.03.03 00:00,Madrid,Spain,3053.2799999999997
10215,S18_1367,33,43.13,1/29/2004 0:00,Burbank,USA,1423.2900000000002
10227,S18_1367,31,48.52,03.02.04 00:00,Lyon,France,1504.1200000000001
10244,S18_1367,20,58.22,4/29/2004 0:00,Madrid,Spain,1164.4
10256,S18_1367,29,51.75,06.08.04 00:00,Kobenhavn,Denmark,1500.75
10280,S18_1367,27,57.68,8/17/2004 0:00,Torino,Italy,1557.36
10289,S18_1367,24,56.07,09.03.04 00:00,Bergen,Norway,1345.68
10304,S18_1367,37,48.52,10.11.04 00:00,Versailles,France,1795.24
10312,S18_1367,25,44.21,10/21/2004 0:00,San Rafael,USA,1105.25
10322,S18_1367,41,57.68,11.04.04 00:00,Nashua,USA,2364.88
10332,S18_1367,27,89.89,11/17/2004 0:00,Manchester,UK,2427.03
10347,S18_1367,21,58.95,11/29/2004 0:00,Melbourne,Australia,1237.95
10356,S18_1367,22,72.41,12.09.04 00:00,Paris,France,1593.02
10369,S18_1367,32,98.63,1/20/2005 0:00,Brickhaven,USA,3156.16
10381,S18_1367,25,52.83,2/17/2005 0:00,San Francisco,USA,1320.75
10391,S18_1367,42,100.0,03.09.05 00:00,North Sydney,Australia,4200.0
10422,S18_1367,25,51.75,5/30/2005 0:00,Allentown,USA,1293.75
10110,S18_1589,37,100.0,3/18/2003 0:00,Manchester,UK,3700.0
10123,S18_1589,26,100.0,5/20/2003 0:00,Nantes,France,2600.0
10137,S18_1589,44,99.55,07.10.03 00:00,Reims,France,4380.2
10148,S18_1589,47,100.0,09.11.03 00:00,North Sydney,Australia,4700.0
10161,S18_1589,43,100.0,10/17/2003 0:00,Aaarhus,Denmark,4300.0
10172,S18_1589,42,100.0,11.05.03 00:00,Bridgewater,USA,4200.0
10181,S18_1589,42,100.0,11.12.03 00:00,Bergen,Norway,4200.0
10192,S18_1589,29,100.0,11/20/2003 0:00,Nashua,USA,2900.0
10204,S18_1589,40,100.0,12.02.03 00:00,NYC,USA,4000.0
10212,S18_1589,38,100.0,1/16/2004 0:00,Madrid,Spain,3800.0
10226,S18_1589,38,100.0,2/26/2004 0:00,San Diego,USA,3800.0
10241,S18_1589,21,100.0,4/13/2004 0:00,Strasbourg,France,2100.0
10253,S18_1589,24,100.0,06.01.04 00:00,Liverpool,UK,2400.0
10266,S18_1589,36,100.0,07.06.04 00:00,Reggio Emilia,Italy,3600.0
10278,S18_1589,23,100.0,08.06.04 00:00,Las Vegas,USA,2300.0
10288,S18_1589,20,100.0,09.01.04 00:00,Singapore,Singapore,2000.0
10301,S18_1589,32,100.0,10.05.03 00:00,Oslo,Norway,3200.0
10311,S18_1589,29,100.0,10/16/2004 0:00,Madrid,Spain,2900.0
10321,S18_1589,44,100.0,11.04.04 00:00,New Bedford,USA,4400.0
10331,S18_1589,44,100.0,11/17/2004 0:00,Philadelphia,USA,4400.0
10343,S18_1589,36,100.0,11/24/2004 0:00,Reims,France,3600.0
10367,S18_1589,49,56.3,01.12.05 00:00,Pasadena,USA,2758.7
10378,S18_1589,34,42.64,02.10.05 00:00,Madrid,Spain,1449.76
10407,S18_1589,59,100.0,4/22/2005 0:00,San Jose,USA,5900.0
10419,S18_1589,37,100.0,5/17/2005 0:00,Salzburg,Austria,3700.0
10106,S18_1662,36,100.0,2/17/2003 0:00,Bergamo,Italy,3600.0
10119,S18_1662,43,100.0,4/28/2003 0:00,Salzburg,Austria,4300.0
10131,S18_1662,21,100.0,6/16/2003 0:00,Glendale,USA,2100.0
10143,S18_1662,32,100.0,08.10.03 00:00,New Bedford,USA,3200.0
10155,S18_1662,38,100.0,10.06.03 00:00,Helsinki,Finland,3800.0
10167,S18_1662,43,100.0,10/23/2003 0:00,Boras,Sweden,4300.0
10178,S18_1662,42,100.0,11.08.03 00:00,Toulouse,France,4200.0
10186,S18_1662,32,100.0,11/14/2003 0:00,London,UK,3200.0
10198,S18_1662,42,100.0,11/27/2003 0:00,Makati City,Philippines,4200.0
10210,S18_1662,31,100.0,01.12.04 00:00,Osaka,Japan,3100.0
10222,S18_1662,49,100.0,2/19/2004 0:00,San Diego,USA,4900.0
10250,S18_1662,45,100.0,05.11.04 00:00,San Jose,USA,4500.0
10262,S18_1662,49,100.0,6/24/2004 0:00,Madrid,Spain,4900.0
10274,S18_1662,41,100.0,7/21/2004 0:00,Brickhaven,USA,4100.0
10284,S18_1662,45,100.0,8/21/2004 0:00,Oslo,Norway,4500.0
10296,S18_1662,36,100.0,9/15/2004 0:00,Munich,Germany,3600.0
10307,S18_1662,39,100.0,10/14/2004 0:00,Philadelphia,USA,3900.0
10316,S18_1662,27,100.0,11.01.04 00:00,Cowes,UK,2700.0
10327,S18_1662,25,100.0,11.10.04 00:00,Kobenhavn,Denmark,2500.0
10338,S18_1662,41,100.0,11/22/2004 0:00,Charleroi,Belgium,4100.0
10351,S18_1662,39,99.52,12.03.04 00:00,London,UK,3881.2799999999997
10373,S18_1662,28,57.55,1/31/2005 0:00,Oulu,Finland,1611.3999999999999
10386,S18_1662,25,54.57,03.01.05 00:00,Madrid,Spain,1364.25
10398,S18_1662,33,100.0,3/30/2005 0:00,Reims,France,3300.0
10400,S18_1662,34,100.0,04.01.05 00:00,San Jose,USA,3400.0
10416,S18_1662,24,100.0,05.10.05 00:00,Reggio Emilia,Italy,2400.0
10100,S18_1749,30,100.0,01.06.03 00:00,Nashua,USA,3000.0
10110,S18_1749,42,100.0,3/18/2003 0:00,Manchester,UK,4200.0
10124,S18_1749,21,100.0,5/21/2003 0:00,Las Vegas,USA,2100.0
10149,S18_1749,34,100.0,09.12.03 00:00,Brisbane,USA,3400.0
10162,S18_1749,29,100.0,10/18/2003 0:00,San Francisco,USA,2900.0
10173,S18_1749,24,100.0,11.05.03 00:00,Bergamo,Italy,2400.0
10182,S18_1749,44,100.0,11.12.03 00:00,San Rafael,USA,4400.0
10193,S18_1749,21,100.0,11/21/2003 0:00,Glen Waverly,Australia,2100.0
10204,S18_1749,33,100.0,12.02.03 00:00,NYC,USA,3300.0
10214,S18_1749,30,100.0,1/26/2004 0:00,Madrid,Spain,3000.0
10227,S18_1749,26,100.0,03.02.04 00:00,Lyon,France,2600.0
10241,S18_1749,41,100.0,4/13/2004 0:00,Strasbourg,France,4100.0
10280,S18_1749,26,100.0,8/17/2004 0:00,Torino,Italy,2600.0
10288,S18_1749,32,100.0,09.01.04 00:00,Singapore,Singapore,3200.0
10302,S18_1749,43,100.0,10.06.03 00:00,Liverpool,UK,4300.0
10312,S18_1749,48,100.0,10/21/2004 0:00,San Rafael,USA,4800.0
10331,S18_1749,44,74.04,11/17/2004 0:00,Philadelphia,USA,3257.76
10344,S18_1749,45,100.0,11/25/2004 0:00,Marseille,France,4500.0
10367,S18_1749,37,100.0,01.12.05 00:00,Pasadena,USA,3700.0
10379,S18_1749,39,100.0,02.10.05 00:00,Madrid,Spain,3900.0
10407,S18_1749,76,100.0,4/22/2005 0:00,San Jose,USA,7600.0
10420,S18_1749,37,100.0,5/29/2005 0:00,Chatswood,Australia,3700.0
10108,S18_1889,38,82.39,03.03.03 00:00,Makati City,Philippines,3130.82
10122,S18_1889,43,72.38,05.08.03 00:00,Marseille,France,3112.3399999999997
10135,S18_1889,48,79.31,07.02.03 00:00,San Rafael,USA,3806.88
10147,S18_1889,26,82.39,09.05.03 00:00,Brickhaven,USA,2142.14
10160,S18_1889,38,88.55,10.11.03 00:00,Los Angeles,USA,3364.9
10170,S18_1889,20,63.14,11.04.03 00:00,Graz,Austria,1262.8
10181,S18_1889,22,73.92,11.12.03 00:00,Bergen,Norway,1626.24
10192,S18_1889,45,90.86,11/20/2003 0:00,Nashua,USA,4088.7
10203,S18_1889,45,85.47,12.02.03 00:00,Madrid,Spain,3846.15
10212,S18_1889,20,66.99,1/16/2004 0:00,Madrid,Spain,1339.8
10225,S18_1889,47,64.68,2/22/2004 0:00,Gensve,Switzerland,3039.9600000000005
10239,S18_1889,46,73.92,04.12.04 00:00,Oulu,Finland,3400.32
10253,S18_1889,23,83.93,06.01.04 00:00,Liverpool,UK,1930.39
10266,S18_1889,33,74.69,07.06.04 00:00,Reggio Emilia,Italy,2464.77
10278,S18_1889,29,90.86,08.06.04 00:00,Las Vegas,USA,2634.94
10287,S18_1889,44,82.39,8/30/2004 0:00,Gensve,Switzerland,3625.16
10300,S18_1889,41,92.4,10.04.03 00:00,Frankfurt,Germany,3788.4
10310,S18_1889,20,91.63,10/16/2004 0:00,Koln,Germany,1832.6
10321,S18_1889,37,78.54,11.04.04 00:00,New Bedford,USA,2905.98
10329,S18_1889,29,100.0,11/15/2004 0:00,NYC,USA,2900.0
10342,S18_1889,55,65.45,11/24/2004 0:00,Melbourne,Australia,3599.75
10363,S18_1889,22,100.0,01.06.05 00:00,Espoo,Finland,2200.0
10377,S18_1889,31,67.76,02.09.05 00:00,Helsinki,Finland,2100.56
10389,S18_1889,49,79.22,03.03.05 00:00,Boras,Sweden,3881.7799999999997
10405,S18_1889,61,73.92,4/14/2005 0:00,Strasbourg,France,4509.12
10419,S18_1889,39,83.93,5/17/2005 0:00,Salzburg,Austria,3273.2700000000004
10109,S18_1984,38,100.0,03.10.03 00:00,Philadelphia,USA,3800.0
10122,S18_1984,31,100.0,05.08.03 00:00,Marseille,France,3100.0
10136,S18_1984,36,100.0,07.04.03 00:00,Toulouse,France,3600.0
10148,S18_1984,25,100.0,09.11.03 00:00,North Sydney,Australia,2500.0
10161,S18_1984,48,100.0,10/17/2003 0:00,Aaarhus,Denmark,4800.0
10171,S18_1984,35,100.0,11.05.03 00:00,Montreal,Canada,3500.0
10181,S18_1984,21,100.0,11.12.03 00:00,Bergen,Norway,2100.0
10192,S18_1984,47,100.0,11/20/2003 0:00,Nashua,USA,4700.0
10204,S18_1984,38,100.0,12.02.03 00:00,NYC,USA,3800.0
10212,S18_1984,41,100.0,1/16/2004 0:00,Madrid,Spain,4100.0
10226,S18_1984,24,100.0,2/26/2004 0:00,San Diego,USA,2400.0
10240,S18_1984,37,100.0,4/13/2004 0:00,Osaka,Japan,3700.0
10253,S18_1984,33,100.0,06.01.04 00:00,Liverpool,UK,3300.0
10266,S18_1984,49,100.0,07.06.04 00:00,Reggio Emilia,Italy,4900.0
10278,S18_1984,29,100.0,08.06.04 00:00,Las Vegas,USA,2900.0
10287,S18_1984,24,100.0,8/30/2004 0:00,Gensve,Switzerland,2400.0
10301,S18_1984,47,100.0,10.05.03 00:00,Oslo,Norway,4700.0
10310,S18_1984,24,100.0,10/16/2004 0:00,Koln,Germany,2400.0
10321,S18_1984,25,100.0,11.04.04 00:00,New Bedford,USA,2500.0
10331,S18_1984,30,32.47,11/17/2004 0:00,Philadelphia,USA,974.0999999999999
10342,S18_1984,22,100.0,11/24/2004 0:00,Melbourne,Australia,2200.0
10356,S18_1984,27,64.69,12.09.04 00:00,Paris,France,1746.6299999999999
10366,S18_1984,34,100.0,01.10.05 00:00,Charleroi,Belgium,3400.0
10377,S18_1984,36,100.0,02.09.05 00:00,Helsinki,Finland,3600.0
10390,S18_1984,34,43.05,03.04.05 00:00,San Rafael,USA,1463.6999999999998
10406,S18_1984,48,100.0,4/15/2005 0:00,Kobenhavn,Denmark,4800.0
10419,S18_1984,34,100.0,5/17/2005 0:00,Salzburg,Austria,3400.0
10104,S18_2238,24,100.0,1/31/2003 0:00,Madrid,Spain,2400.0
10115,S18_2238,46,100.0,04.04.03 00:00,NYC,USA,4600.0
10127,S18_2238,45,100.0,06.03.03 00:00,NYC,USA,4500.0
10141,S18_2238,39,100.0,08.01.03 00:00,Espoo,Finland,3900.0
10151,S18_2238,43,100.0,9/21/2003 0:00,Oulu,Finland,4300.0
10165,S18_2238,29,100.0,10/22/2003 0:00,Singapore,Singapore,2900.0
10176,S18_2238,20,100.0,11.06.03 00:00,Reggio Emilia,Italy,2000.0
10184,S18_2238,46,100.0,11/14/2003 0:00,Sevilla,Spain,4600.0
10195,S18_2238,27,100.0,11/25/2003 0:00,White Plains,USA,2700.0
10207,S18_2238,44,100.0,12.09.03 00:00,Boston,USA,4400.0
10219,S18_2238,43,100.0,02.10.04 00:00,Brisbane,USA,4300.0
10230,S18_2238,49,100.0,3/15/2004 0:00,Frankfurt,Germany,4900.0
10246,S18_2238,40,100.0,05.05.04 00:00,Madrid,Spain,4000.0
10259,S18_2238,30,100.0,6/15/2004 0:00,Singapore,Singapore,3000.0
10271,S18_2238,50,100.0,7/20/2004 0:00,San Rafael,USA,5000.0
10282,S18_2238,23,100.0,8/20/2004 0:00,San Rafael,USA,2300.0
10292,S18_2238,26,100.0,09.08.04 00:00,NYC,USA,2600.0
10305,S18_2238,27,100.0,10/13/2004 0:00,Cambridge,USA,2700.0
10314,S18_2238,42,100.0,10/22/2004 0:00,Aaarhus,Denmark,4200.0
10324,S18_2238,47,100.0,11.05.04 00:00,NYC,USA,4700.0
10336,S18_2238,49,100.0,11/20/2004 0:00,Paris,France,4900.0
10349,S18_2238,38,100.0,12.01.04 00:00,NYC,USA,3800.0
10358,S18_2238,20,100.0,12.10.04 00:00,Madrid,Spain,2000.0
10371,S18_2238,25,100.0,1/23/2005 0:00,San Rafael,USA,2500.0
10382,S18_2238,25,88.0,2/17/2005 0:00,San Rafael,USA,2200.0
10412,S18_2238,41,100.0,05.03.05 00:00,Madrid,Spain,4100.0
10425,S18_2238,28,100.0,5/31/2005 0:00,Nantes,France,2800.0
10100,S18_2248,50,67.8,01.06.03 00:00,Nashua,USA,3390.0
10110,S18_2248,32,50.25,3/18/2003 0:00,Manchester,UK,1608.0
10124,S18_2248,42,53.88,5/21/2003 0:00,Las Vegas,USA,2262.96
10149,S18_2248,24,62.36,09.12.03 00:00,Brisbane,USA,1496.6399999999999
10162,S18_2248,27,69.62,10/18/2003 0:00,San Francisco,USA,1879.7400000000002
10173,S18_2248,26,57.51,11.05.03 00:00,Bergamo,Italy,1495.26
10182,S18_2248,38,61.15,11.12.03 00:00,San Rafael,USA,2323.7
10193,S18_2248,42,59.33,11/21/2003 0:00,Glen Waverly,Australia,2491.86
10204,S18_2248,23,71.44,12.02.03 00:00,NYC,USA,1643.12
10214,S18_2248,21,62.96,1/26/2004 0:00,Madrid,Spain,1322.16
10227,S18_2248,28,50.85,03.02.04 00:00,Lyon,France,1423.8
10241,S18_2248,33,72.65,4/13/2004 0:00,Strasbourg,France,2397.4500000000003
10280,S18_2248,25,62.96,8/17/2004 0:00,Torino,Italy,1574.0
10288,S18_2248,28,61.75,09.01.04 00:00,Singapore,Singapore,1729.0
10303,S18_2248,46,49.04,10.06.04 00:00,Sevilla,Spain,2255.84
10312,S18_2248,30,61.15,10/21/2004 0:00,San Rafael,USA,1834.5
10332,S18_2248,38,84.25,11/17/2004 0:00,Manchester,UK,3201.5
10344,S18_2248,40,56.91,11/25/2004 0:00,Marseille,France,2276.3999999999996
10367,S18_2248,45,100.0,01.12.05 00:00,Pasadena,USA,4500.0
10379,S18_2248,27,49.3,02.10.05 00:00,Madrid,Spain,1331.1
10407,S18_2248,42,72.65,4/22/2005 0:00,San Jose,USA,3051.3
10420,S18_2248,36,63.57,5/29/2005 0:00,Chatswood,Australia,2288.52
10104,S18_2319,29,100.0,1/31/2003 0:00,Madrid,Spain,2900.0
10114,S18_2319,39,100.0,04.01.03 00:00,Paris,France,3900.0
10127,S18_2319,45,100.0,06.03.03 00:00,NYC,USA,4500.0
10141,S18_2319,47,100.0,08.01.03 00:00,Espoo,Finland,4700.0
10151,S18_2319,49,100.0,9/21/2003 0:00,Oulu,Finland,4900.0
